('dgochal@rundofase.com', 2, 4.0),
('dgochal@rundofase.com', 3, 2.7),
('dgoldammer@scottech.com', 1, 19.2),
('dgoldammer@scottech.com', 2, 2.2),
('dharabedian@sonron.com', 2, 1.6),
('dharnos@toughzap.com', 4, 1.6),
('dhirpara@scotfind.com', 1, 10.7),
('dhirpara@scotfind.com', 4, 2.0),
('dhoopengardner@domzoom.com', 2, 1.9),
('diturbide@dontechi.com', 3, 3.1),
('diturbide@rangreen.com', 2, 9.8),
('diturbide@rangreen.com', 4, 4.0),
('diturbide@toughzap.com', 2, 4.6),
('djacobos@domzoom.com', 4, 0.8),
('dkampa@hottechi.com', 4, 7.1),
('dkeneipp@lexiqvolax.com', 1, 2.1),
('dkeneipp@lexiqvolax.com', 2, 2.6),
('dketelsen@y-corporation.com', 1, 3.8),
('dkippley@scotfind.com', 1, 2.7),
('dknipp@plexzap.com', 1, 3.3),
('dkohnert@j-texon.com', 2, 1.2),
('dlietz@zoomit.com', 1, 1.0),
('dlinahan@conecom.com', 2, 14.1),
('dlindall@bioholding.com', 3, 0.2),
('dlipke@sumace.com', 5, 4.7),
('dlipke@sumace.com', 6, 2.0),
('dlipke@sumace.com', 8, 2.5),
('dlipke@sumace.com', 9, 10.1),
('dloader@nam-zim.com', 1, 4.4),
('dloder@lexiqvolax.com', 1, 1.4),
('dloder@lexiqvolax.com', 3, 3.5),
('dlukasik@statholdings.com', 1, 1.3),
('dmaile@sunnamplex.com', 1, 4.8),
('dmaisto@dalttechnology.com', 2, 1.5),
('dmaisto@singletechno.com', 1, 2.1),
('dmanno@inity.com', 3, 1.4),
('dmanno@j-texon.com', 2, 1.2),
('dmastella@donquadtech.com', 1, 2.2),
('dmastella@donquadtech.com', 2, 6.6),
('dmastella@donquadtech.com', 3, 7.3),
('dmastella@kinnamplus.com', 3, 0.6),
('dmauson@openlane.com', 1, 3.1),
('dmccullan@y-corporation.com', 3, 3.1),
('dmeinerding@rangreen.com', 2, 0.7),
('dmeinerding@rangreen.com', 3, 0.8),
('dmeisel@kan-code.com', 2, 1.3),
('dmeisel@kan-code.com', 3, 1.0),
('dmenter@ontomedia.com', 3, 1.3),
('dmorasca@toughzap.com', 3, 3.4),
('dmugnolo@ontomedia.com', 1, 1.7),
('dmunns@doncon.com', 1, 2.6),
('dmunns@ontomedia.com', 1, 11.1),
('dnabours@warephase.com', 2, 4.8),
('dnicolozakes@kinnamplus.com', 2, 4.3),
('dnicolozakes@kinnamplus.com', 4, 1.4),
('dogg@openlane.com', 2, 4.3),
('dogg@openlane.com', 4, 1.2),
('doles@doncon.com', 1, 1.3),
('doles@hottechi.com', 2, 2.5),
('donofrio@fasehatice.com', 2, 1.4),
('dpadilla@inity.com', 1, 3.4),
('dpadilla@inity.com', 3, 2.7),
('dpalaia@sumace.com', 2, 2.5),
('dpapasergi@iselectrics.com', 3, 8.6),
('dpaprocki@rangreen.com', 6, 2.5),
('dpatak@gogozoom.com', 3, 6.8),
('dpedrozo@sunnamplex.com', 4, 0.9),
('dpedrozo@sunnamplex.com', 6, 4.2),
('dperruzza@ron-tech.com', 6, 1.7),
('dpinilla@singletechno.com', 7, 0.4),
('dplumer@cancity.com', 1, 1.6),
('dpugh@faxquote.com', 1, 6.3),
('draymo@mathtouch.com', 1, 12.1),
('driopelle@streethex.com', 1, 5.5),
('drodeigues@scotfind.com', 1, 0.9),
('drodeigues@scotfind.com', 2, 0.9),
('drodeigues@scotfind.com', 3, 1.3),
('druta@lexiqvolax.com', 1, 0.4),
('druta@lexiqvolax.com', 4, 0.9),
('dryser@betatech.com', 3, 0.5),
('dryser@zathunicon.com', 1, 3.1),
('dryser@zathunicon.com', 4, 3.3),
('dsamu@zencorporation.com', 4, 3.7),
('dsarao@silis.com', 3, 3.3),
('dsarbacher@bioplex.com', 2, 3.5),
('dschieler@hatfan.com', 2, 2.2),
('dseewald@inity.com', 1, 5.0),
('dsergi@ganjaflex.com', 2, 1.7),
('dshinko@konmatfix.com', 1, 1.7),
('dshinko@zencorporation.com', 3, 1.1),
('dshinko@zencorporation.com', 6, 1.6),
('dshinko@zencorporation.com', 12, 3.0),
('dshire@sonron.com', 1, 0.9),
('dskulski@toughzap.com', 3, 3.1),
('dskulski@toughzap.com', 5, 7.9),
('dskulski@toughzap.com', 6, 2.8),
('dskulski@warephase.com', 5, 2.0),
('dskulski@warephase.com', 6, 3.9),
('dstaback@betatech.com', 5, 1.9),
('dsteier@condax.com', 1, 5.6),
('dsteier@scottech.com', 1, 1.5),
('dswayze@rantouch.com', 6, 3.4),
('dsweely@funholding.com', 4, 0.9),
('dsweely@funholding.com', 7, 6.3),
('dtillotson@newex.com', 1, 3.4),
('dtillotson@newex.com', 2, 1.6),
('dtreston@opentech.com', 4, 2.0),
('dtromblay@ron-tech.com', 3, 0.3),
('dvillanueva@konex.com', 1, 6.0),
('dwardrip@gogozoom.com', 2, 0.3),
('dwardrip@zencorporation.com', 3, 1.0),
('dwardrip@zencorporation.com', 4, 1.1),
('dweglarz@finjob.com', 3, 3.1),
('dweirather@codehow.com', 1, 3.5),
('dwenner@xx-holding.com', 2, 1.9),
('dwenzinger@zoomit.com', 4, 4.3),
('dwrinkles@dambase.com', 2, 3.4),
('dwrinkles@dambase.com', 3, 2.3),
('dyglesias@ontomedia.com', 2, 7.3),
('dyglesias@ontomedia.com', 3, 2.8),
('dyglesias@ontomedia.com', 4, 3.9),
('dzepp@labdrill.com', 1, 2.4),
('eagramonte@treequote.com', 2, 1.7),
('eagramonte@treequote.com', 4, 6.2),
('eandreason@konex.com', 6, 1.1),
('earias@newex.com', 1, 3.5),
('ebevelacqua@condax.com', 1, 1.3),
('ebevelacqua@condax.com', 4, 4.2),
('ebevelacqua@condax.com', 7, 1.7),
('ebilden@bioholding.com', 3, 0.4),
('ebirkner@plussunin.com', 1, 3.8),
('eblunk@hatfan.com', 2, 10.9),
('ebuemi@ontomedia.com', 1, 1.0),
('ebuemi@ontomedia.com', 6, 7.2),
('eburnard@newex.com', 1, 2.3),
('eburnard@newex.com', 2, 2.2),
('ecork@sunnamplex.com', 4, 1.3),
('ecork@sunnamplex.com', 5, 4.4),
('ecork@sunnamplex.com', 7, 1.0),
('edaufeldt@rantouch.com', 1, 4.7),
('edaufeldt@rantouch.com', 2, 1.7),
('edeleo@treequote.com', 1, 1.4),
('edeleo@treequote.com', 4, 1.8),
('ediestel@stanredtax.com', 2, 1.3),
('ediestel@stanredtax.com', 3, 10.1),
('efigeroa@zoomit.com', 4, 3.3),
('eflister@dalttechnology.com', 4, 8.9),
('eflosi@newex.com', 2, 7.3),
('efredicks@j-texon.com', 1, 4.0),
('egwalthney@rantouch.com', 1, 20.2),
('ehagele@plussunin.com', 1, 1.5),
('ehamilton@statholdings.com', 4, 1.4),
('eherritt@zotware.com', 1, 9.1),
('ehixenbaugh@rangreen.com', 2, 0.9),
('ehixenbaugh@rangreen.com', 6, 1.1),
('ehudnall@zumgoity.com', 4, 9.4),
('ehudnall@zumgoity.com', 5, 4.8),
('ehudnall@zumgoity.com', 6, 1.2),
('eisaacs@y-corporation.com', 1, 2.6),
('ekaniecki@bioplex.com', 1, 3.2),
('ekarpel@codehow.com', 3, 12.7),
('ekarpel@codehow.com', 4, 3.3),
('ekiel@stanredtax.com', 2, 2.8),
('ekolmetz@dambase.com', 2, 2.1),
('ekolmetz@dambase.com', 3, 8.3),
('ekolmetz@dambase.com', 4, 1.4),
('elatzke@cancity.com', 1, 2.3),
('elatzke@gogozoom.com', 1, 1.7),
('elatzke@gogozoom.com', 2, 2.3),
('elayous@opentech.com', 1, 1.3),
('elimmel@funholding.com', 2, 2.8),
('elinahan@zotware.com', 1, 11.3),
('elindall@domzoom.com', 2, 0.7),
('elipke@plusstrip.com', 1, 1.6),
('elipke@plusstrip.com', 2, 4.3),
('elipke@plusstrip.com', 3, 1.5),
('elipkin@codehow.com', 1, 4.6),
('elipkin@codehow.com', 3, 8.0),
('elorens@zencorporation.com', 2, 1.9),
('elother@y-corporation.com', 2, 6.2),
('elother@y-corporation.com', 3, 7.5),
('elungren@finhigh.com', 1, 4.2),
('emartabano@ganjaflex.com', 1, 9.0),
('emartabano@ganjaflex.com', 2, 6.3),
('ematuszak@toughzap.com', 6, 2.1),
('emaynerich@iselectrics.com', 2, 1.8),
('emconnell@plussunin.com', 1, 1.2),
('emerced@opentech.com', 1, 0.6),
('emerced@opentech.com', 3, 0.3),
('emeteer@plussunin.com', 1, 0.3),
('emeteer@plussunin.com', 2, 0.3),
('emeteer@plussunin.com', 3, 0.4),
('emirafuentes@mathtouch.com', 3, 6.1),
('emirafuentes@streethex.com', 3, 2.4),
('emiro@zathunicon.com', 1, 1.9),
('emonarrez@condax.com', 3, 1.8),
('emontezuma@year-job.com', 2, 13.5),
('emontezuma@year-job.com', 3, 7.7),
('emorocco@inity.com', 3, 2.1),
('emugnolo@dontechi.com', 1, 2.8),
('enestle@silis.com', 1, 1.3),
('enewville@ganjaflex.com', 3, 8.5),
('eoldroyd@dalttechnology.com', 3, 8.8),
('eostrosky@y-corporation.com', 1, 1.1),
('eostrosky@y-corporation.com', 3, 1.7),
('epaskin@y-corporation.com', 1, 7.0),
('eperigo@plexzap.com', 1, 3.9),
('eperigo@plexzap.com', 2, 1.5),
('epoquette@goodsilron.com', 1, 2.4),
('epoquette@goodsilron.com', 3, 11.7),
('erhoden@betasoloin.com', 1, 6.6),
('erhymes@betatech.com', 1, 3.5),
('eruta@openlane.com', 3, 3.1),
('esarbacher@streethex.com', 2, 2.9),
('esawchuk@xx-zobam.com', 4, 5.4),
('esaylors@inity.com', 3, 8.8),
('esaylors@warephase.com', 1, 3.1),
('eschoeneck@hottechi.com', 2, 2.1),
('escriven@newex.com', 3, 1.8),
('esetter@goodsilron.com', 1, 2.6),
('esetter@nam-zim.com', 1, 1.2),
('esetter@nam-zim.com', 2, 1.7),
('esetter@nam-zim.com', 3, 2.5),
('eshin@zoomit.com', 1, 2.3),
('eslayton@funholding.com', 1, 3.0),
('esteier@kan-code.com', 4, 1.5),
('estem@newex.com', 4, 14.7),
('estoltzman@sunnamplex.com', 1, 2.9),
('esturiale@zoomit.com', 1, 3.9),
('eswayze@hatfan.com', 1, 2.9),
('eswayze@hatfan.com', 3, 4.3),
('eswayze@y-corporation.com', 3, 1.6),
('eswayze@y-corporation.com', 4, 7.7),
('esweigard@finjob.com', 3, 1.4),
('etawil@toughzap.com', 2, 2.9),
('ethreets@gogozoom.com', 6, 2.4),
('etromblay@dalttechnology.com', 5, 1.7),
('etromblay@dambase.com', 4, 1.6),
('etromblay@dambase.com', 5, 3.7),
('evanausdal@silis.com', 1, 11.0),
('evizarro@dontechi.com', 1, 6.2),
('evonasek@bioplex.com', 9, 3.8),
('ewaycott@opentech.com', 1, 3.9),
('ewhobrey@ron-tech.com', 2, 0.5),
('fadkin@plexzap.com', 2, 5.9),
('fauber@opentech.com', 3, 2.9),
('fauffrey@plussunin.com', 2, 2.5),
('fbaltimore@finhigh.com', 2, 2.0),
('fbeech@silis.com', 1, 2.1),
('fbeech@silis.com', 4, 2.5),
('fbrossart@funholding.com', 6, 2.1),
('fbrossart@funholding.com', 8, 5.9),
('fbutzen@mathtouch.com', 3, 2.6),
('fcantres@betatech.com', 2, 1.6),
('fcentini@statholdings.com', 3, 3.0),
('fcoody@plusstrip.com', 2, 2.4),
('fcoody@plusstrip.com', 4, 9.7),
('fcraghead@hatfan.com', 1, 1.4),
('fcronauer@finjob.com', 1, 1.2),
('fcrupi@betasoloin.com', 1, 1.3),
('fcrupi@betasoloin.com', 3, 1.5),
('fdewar@gogozoom.com', 1, 3.8),
('fdinos@treequote.com', 1, 0.3),
('femard@opentech.com', 1, 1.8),
('femard@opentech.com', 3, 4.2),
('feroman@newex.com', 3, 1.5),
('ffrankel@y-corporation.com', 1, 0.9),
('ffrankel@y-corporation.com', 2, 1.0),
('fgesick@sumace.com', 1, 3.4),
('fgillian@mathtouch.com', 1, 0.9),
('fgood@mathtouch.com', 4, 5.4),
('fgreenbush@bioplex.com', 1, 6.6),
('fgreenbush@bioplex.com', 3, 1.4),
('fgreenbush@lexiqvolax.com', 1, 6.7),
('fgudroe@hottechi.com', 1, 1.7),
('fisenhower@lexiqvolax.com', 1, 2.1),
('fjacobos@goodsilron.com', 2, 4.0),
('fkines@zumgoity.com', 2, 2.3),
('fkines@zumgoity.com', 4, 1.7),
('fkitzman@kinnamplus.com', 2, 8.7),
('fkitzman@kinnamplus.com', 3, 3.4),
('fklang@ganjaflex.com', 1, 7.4),
('fklimek@ron-tech.com', 1, 2.4),
('fkohnert@golddex.com', 2, 3.7),
('fkorando@scottech.com', 1, 1.5),
('fkorando@scottech.com', 2, 3.2),
('fkorando@scottech.com', 3, 5.2),
('fkorando@streethex.com', 4, 14.1),
('floader@rundofase.com', 1, 2.0),
('fmai@rundofase.com', 3, 3.9),
('fmalvin@sonron.com', 4, 2.9),
('fmalvin@sonron.com', 7, 1.6),
('fmastella@condax.com', 1, 3.2),
('fmaybury@zathunicon.com', 2, 1.7),
('fmaybury@zumgoity.com', 1, 8.0),
('fmaynerich@toughzap.com', 3, 2.1),
('fmirafuentes@fasehatice.com', 2, 3.8),
('fmirafuentes@zotware.com', 1, 1.6),
('fmondella@scottech.com', 1, 2.4),
('fmondella@scottech.com', 3, 1.9),
('fmonterrubio@lexiqvolax.com', 2, 3.1),
('fnachor@zotware.com', 1, 6.4),
('fneither@zumgoity.com', 1, 2.3),
('fnicka@condax.com', 1, 9.5),
('fpapasergi@mathtouch.com', 1, 3.8),
('fparvis@zencorporation.com', 4, 4.9),
('fpaulas@codehow.com', 2, 2.9),
('fpaulas@codehow.com', 4, 6.1),
('fpaulas@codehow.com', 5, 4.4),
('fpedrozo@inity.com', 2, 0.9),
('frhym@openlane.com', 3, 4.0),
('frhym@openlane.com', 8, 4.4),
('frodefer@dontechi.com', 3, 13.5),
('frodefer@rantouch.com', 3, 0.6),
('frodefer@rantouch.com', 4, 0.5),
('fryser@kinnamplus.com', 1, 2.1),
('fsaulter@codehow.com', 1, 1.4),
('fsaulter@codehow.com', 4, 3.1),
('fsaulter@codehow.com', 5, 1.9),
('fsayaphon@zotware.com', 4, 1.5),
('fschmierer@zencorporation.com', 3, 1.7),
('fshire@singletechno.com', 3, 1.5),
('fstem@isdom.com', 3, 3.4),
('fsweely@sonron.com', 3, 8.3),
('ftagala@codehow.com', 1, 1.2),
('ftawil@doncon.com', 1, 1.8),
('ftomasulo@golddex.com', 1, 4.0),
('ftomasulo@iselectrics.com', 1, 2.7),
('fvarriano@isdom.com', 2, 4.6),
('fventura@warephase.com', 3, 2.9),
('fvinning@dalttechnology.com', 2, 1.5),
('fvinning@dalttechnology.com', 3, 2.1),
('fvizarro@betasoloin.com', 4, 3.2),
('fwildfong@streethex.com', 1, 2.8),
('fwolfgramm@bioholding.com', 1, 4.5),
('gacey@iselectrics.com', 1, 1.5),
('gacey@iselectrics.com', 3, 1.1),
('gacey@y-corporation.com', 1, 2.6),
('gahle@hatfan.com', 4, 1.5),
('gahle@hatfan.com', 9, 1.0),
('gamyot@finhigh.com', 2, 2.8),
('gandreason@finjob.com', 2, 4.1),
('gangalich@iselectrics.com', 3, 3.1),
('garceo@faxquote.com', 2, 2.8),
('garceo@faxquote.com', 5, 4.9),
('gasar@cancity.com', 2, 2.1),
('gasar@cancity.com', 3, 6.5),
('gasar@nam-zim.com', 2, 6.1),
('gasar@nam-zim.com', 3, 2.1),
('gbarfield@green-plus.com', 1, 1.7),
('gbarfield@green-plus.com', 3, 1.2),
('gbarfield@zotware.com', 1, 0.4),
('gbartolet@scotfind.com', 1, 1.7),
('gbatman@dambase.com', 2, 1.2),
('gbatman@dambase.com', 3, 1.4),
('gbergesen@zencorporation.com', 1, 25.7),
('gbiddy@iselectrics.com', 4, 2.0),
('gborgman@openlane.com', 4, 2.8),
('gborgman@openlane.com', 5, 3.8),
('gborgman@openlane.com', 6, 6.1),
('gbubash@ganjaflex.com', 3, 11.0),
('gbubash@ganjaflex.com', 4, 2.4),
('gbubash@zoomit.com', 2, 2.7),
('gcandlish@newex.com', 3, 1.0),
('gcandlish@newex.com', 4, 1.7),
('gcanlas@betatech.com', 3, 1.7),
('gcantres@bioplex.com', 5, 0.2),
('gcantres@y-corporation.com', 4, 2.2),
('gcetta@kinnamplus.com', 2, 4.9),
('gchaffins@funholding.com', 3, 2.1),
('gcloney@newex.com', 1, 1.3),
('gcloney@newex.com', 2, 1.3),
('gcolaizzo@warephase.com', 4, 1.4),
('gcoody@stanredtax.com', 1, 2.8),
('gcork@labdrill.com', 4, 4.4),
('gcork@labdrill.com', 7, 2.3),
('gcryer@lexiqvolax.com', 3, 9.9),
('gcryer@lexiqvolax.com', 6, 1.3),
('gdallen@ron-tech.com', 2, 1.8),
('gdaufeldt@zumgoity.com', 4, 2.2),
('gdegonia@finjob.com', 1, 1.6),
('gdelasancha@hottechi.com', 3, 1.3),
('gdickerson@statholdings.com', 3, 4.3),
('gdubaldi@ron-tech.com', 1, 7.6),
('gdubaldi@ron-tech.com', 2, 13.3),
('geanes@lexiqvolax.com', 3, 3.8),
('geroman@plussunin.com', 3, 9.5),
('gfillingim@bioplex.com', 1, 1.6),
('gfillingim@bioplex.com', 2, 1.4),
('gfillingim@ontomedia.com', 1, 8.7),
('gfishburne@xx-holding.com', 3, 1.1),
('gflosi@hottechi.com', 1, 3.3),
('gfortino@yearin.com', 2, 13.1),
('ggotter@zumgoity.com', 1, 3.5),
('ggwalthney@konmatfix.com', 1, 1.3),
('ghalsey@statholdings.com', 1, 3.6),
('ghalsey@statholdings.com', 5, 1.5),
('gheintzman@statholdings.com', 2, 2.1),
('ginouye@finhigh.com', 3, 3.9),
('ginouye@scottech.com', 2, 1.8),
('gjeanty@zathunicon.com', 1, 3.3),
('gjulia@doncon.com', 1, 2.3),
('gkalafatis@dontechi.com', 2, 2.0),
('gkaniecki@gogozoom.com', 1, 2.8),
('gkannady@yearin.com', 1, 3.3),
('gkardas@xx-holding.com', 2, 3.5),
('gkardas@xx-holding.com', 3, 3.7),
('gkarpel@nam-zim.com', 3, 12.0),
('gkeneipp@rundofase.com', 1, 1.7),
('gkitzman@sumace.com', 1, 9.6),
('gkitzman@sumace.com', 2, 1.3),
('gkitzman@sumace.com', 4, 2.6),
('gklimek@rantouch.com', 11, 2.6),
('gkoppinger@newex.com', 5, 1.6),
('gkorando@streethex.com', 1, 12.1),
('glawler@hottechi.com', 2, 2.8),
('glorens@rangreen.com', 2, 4.5),
('glouissant@year-job.com', 1, 9.6),
('glukasik@scotfind.com', 3, 1.9),
('gmallett@warephase.com', 2, 1.8),
('gmallett@warephase.com', 5, 1.7),
('gmallett@warephase.com', 7, 2.0),
('gmcdoniel@golddex.com', 2, 3.7),
('gmeisel@faxquote.com', 1, 1.7),
('gmonarrez@golddex.com', 1, 2.0),
('gmoyd@nam-zim.com', 3, 6.0),
('gnunlee@sunnamplex.com', 1, 8.0),
('gnunlee@sunnamplex.com', 3, 2.6),
('gohms@kinnamplus.com', 3, 3.7),
('gohms@kinnamplus.com', 4, 7.8),
('gohms@rantouch.com', 1, 3.8),
('gohms@rantouch.com', 3, 4.3),
('gohms@toughzap.com', 1, 0.6),
('gohms@toughzap.com', 5, 2.1),
('gostolaza@scotfind.com', 2, 2.0),
('gostolaza@statholdings.com', 2, 1.9),
('gpaprocki@scotfind.com', 1, 3.1),
('gpaprocki@scotfind.com', 2, 2.1),
('gperigo@rangreen.com', 3, 2.0),
('gperin@ontomedia.com', 1, 3.8),
('gpoquette@stanredtax.com', 2, 1.1),
('gregusters@kan-code.com', 2, 2.4),
('gregusters@kan-code.com', 3, 1.8),
('grentfro@zoomit.com', 1, 1.4),
('grhoden@ontomedia.com', 4, 1.9),
('grhymes@konex.com', 1, 5.3),
('grhymes@konex.com', 2, 2.2),
('grhymes@konex.com', 3, 4.0),
('grhymes@konex.com', 4, 2.7),
('griopelle@codehow.com', 5, 1.7),
('growling@rangreen.com', 2, 1.5),
('gsahagun@streethex.com', 3, 1.9),
('gsaras@warephase.com', 1, 3.4),
('gsawchuk@labdrill.com', 1, 0.9),
('gschmaltz@golddex.com', 3, 2.5),
('gschnitzler@toughzap.com', 1, 1.8),
('gschnitzler@toughzap.com', 3, 2.0),
('gschoeneck@isdom.com', 2, 5.1),
('gscriven@plusstrip.com', 1, 3.6),
('gsetter@labdrill.com', 1, 4.1),
('gshealy@golddex.com', 3, 1.7),
('gsmith@zumgoity.com', 1, 7.1),
('gsmith@zumgoity.com', 4, 3.3),
('gspringe@bioplex.com', 1, 5.1),
('gspringe@zumgoity.com', 5, 1.2),
('gstem@bioplex.com', 2, 3.5),
('gthyberg@labdrill.com', 2, 3.8),
('gtjepkema@gogozoom.com', 4, 3.6),
('gtomasulo@finjob.com', 1, 2.7),
('gtoyama@labdrill.com', 1, 1.2),
('gtromblay@conecom.com', 1, 2.5),
('gventura@bioplex.com', 1, 0.8),
('gventura@fasehatice.com', 5, 3.2),
('gvizarro@konex.com', 8, 2.0),
('gwaycott@blackzim.com', 1, 1.4),
('gwaycott@blackzim.com', 4, 1.2),
('gwenner@toughzap.com', 1, 6.5),
('gwide@zencorporation.com', 2, 6.0),
('gwildfong@ganjaflex.com', 3, 2.7),
('gyaw@statholdings.com', 4, 1.7),
('habdallah@newex.com', 1, 4.7),
('harceo@rantouch.com', 2, 1.8),
('hauber@lexiqvolax.com', 1, 1.3),
('hauber@lexiqvolax.com', 2, 1.1),
('hauber@rantouch.com', 1, 3.2),
('hauber@rantouch.com', 2, 1.1),
('hauber@rantouch.com', 4, 1.8),
('hauber@rantouch.com', 5, 2.0),
('hbeech@warephase.com', 1, 1.8),
('hbenimadho@finhigh.com', 1, 1.4),
('hbenimadho@finhigh.com', 4, 0.9),
('hbolognia@zotware.com', 3, 7.4),
('hborgman@condax.com', 3, 0.7),
('hborgman@condax.com', 4, 0.7),
('hbreland@zumgoity.com', 1, 13.8),
('hbuemi@finhigh.com', 1, 3.1),
('hcampain@blackzim.com', 1, 8.3),
('hcanlas@toughzap.com', 2, 2.1),
('hcastros@faxquote.com', 1, 4.9),
('hchavous@bioholding.com', 1, 1.3),
('hchavous@bioholding.com', 8, 1.4),
('hcomnick@zathunicon.com', 1, 3.4),
('hdallen@goodsilron.com', 5, 2.1),
('hdeleo@funholding.com', 1, 1.1),
('hdeleo@funholding.com', 3, 0.7),
('hdickerson@hottechi.com', 3, 8.3),
('hdorshorst@betatech.com', 1, 12.2),
('hfern@groovestreet.com', 2, 2.7),
('hfrancescon@treequote.com', 3, 3.2),
('hgalam@y-corporation.com', 1, 1.8),
('hgalam@y-corporation.com', 3, 1.3),
('hhixenbaugh@mathtouch.com', 3, 3.6),
('hhixenbaugh@mathtouch.com', 4, 1.3),
('hhoogland@ron-tech.com', 1, 2.5),
('hkarpel@mathtouch.com', 1, 2.4),
('hkeetch@betasoloin.com', 2, 5.9),
('hkitzman@zathunicon.com', 2, 3.0),
('hkitzman@zathunicon.com', 4, 1.4),
('hkitzman@zathunicon.com', 5, 1.4),
('hkitzman@zathunicon.com', 6, 2.8),
('hkitzman@zathunicon.com', 8, 1.3),
('hkitzman@zathunicon.com', 9, 2.2),
('hklonowski@singletechno.com', 2, 1.1),
('hkusko@doncon.com', 1, 2.3),
('hlapage@scotfind.com', 1, 1.8),
('hlapage@scotfind.com', 10, 7.6),
('hmallett@groovestreet.com', 1, 1.6),
('hmallett@groovestreet.com', 3, 1.5),
('hmcnease@finjob.com', 2, 2.7),
('hmcnease@finjob.com', 3, 2.5),
('hmeteer@newex.com', 2, 0.6),
('hmeteer@newex.com', 4, 1.1),
('hmodzelewski@zathunicon.com', 2, 9.4),
('hmonterrubio@isdom.com', 1, 1.3),
('hnewville@groovestreet.com', 2, 1.2),
('hnewville@statholdings.com', 2, 4.9),
('hnewville@statholdings.com', 3, 2.0),
('hpatak@fasehatice.com', 1, 2.4),
('hpelkowski@scottech.com', 1, 3.3),
('hragel@sunnamplex.com', 1, 1.0),
('hregusters@zoomit.com', 1, 1.4),
('hregusters@zoomit.com', 3, 0.5),
('hrhoden@zoomit.com', 2, 0.9),
('hrhoden@zoomit.com', 3, 0.9),
('hriden@dalttechnology.com', 4, 2.2),
('hriopelle@ron-tech.com', 5, 5.7),
('hrodenberger@blackzim.com', 1, 3.5),
('hroyster@domzoom.com', 3, 1.2),
('hroyster@domzoom.com', 4, 1.2),
('hsahagun@scotfind.com', 2, 3.5),
('hsaulter@scotfind.com', 4, 1.3),
('hsetter@bioplex.com', 3, 2.4),
('hstimmel@bioholding.com', 2, 1.4),
('hstimmel@bioholding.com', 3, 0.9),
('hstoltzman@mathtouch.com', 2, 2.0),
('hwalthall@nam-zim.com', 1, 1.1),
('hwalthall@nam-zim.com', 3, 1.4),
('hwolny@rantouch.com', 1, 1.9),
('icampain@stanredtax.com', 4, 0.7),
('icampain@stanredtax.com', 6, 1.2),
('icartan@zoomit.com', 6, 0.4),
('icetta@finhigh.com', 1, 1.0),
('icetta@finhigh.com', 2, 1.6),
('icookey@sonron.com', 3, 4.6),
('idelasancha@mathtouch.com', 1, 4.5),
('idilliard@konmatfix.com', 1, 2.5),
('iferencz@conecom.com', 2, 2.1),
('ifrerking@groovestreet.com', 2, 1.9),
('ifrey@yearin.com', 1, 2.1),
('ihalsey@dontechi.com', 2, 1.4),
('ihalsey@dontechi.com', 3, 9.6),
('iiturbide@y-corporation.com', 3, 12.7),
('ijacobos@dambase.com', 1, 13.3),
('ikarpel@dontechi.com', 1, 2.1),
('imaile@plexzap.com', 4, 1.1),
('imalvin@toughzap.com', 3, 2.5),
('imalvin@toughzap.com', 4, 2.5),
('imartabano@dambase.com', 1, 2.7),
('imartabano@dambase.com', 2, 3.1),
('imartabano@dambase.com', 3, 1.3),
('imartabano@j-texon.com', 1, 4.1),
('imerced@nam-zim.com', 1, 1.5),
('imiro@conecom.com', 3, 2.5),
('ioles@betasoloin.com', 4, 1.1),
('ioles@fasehatice.com', 1, 1.7),
('isahagun@golddex.com', 2, 4.8),
('isuffield@gogozoom.com', 1, 2.5),
('isuffield@gogozoom.com', 2, 1.6),
('iyori@openlane.com', 2, 2.9),
('jabdallah@sonron.com', 1, 1.8),
('jagramonte@stanredtax.com', 4, 3.2),
('jamigon@yearin.com', 1, 3.3),
('jamyot@groovestreet.com', 1, 2.3),
('jarias@scottech.com', 3, 3.0),
('jauffrey@singletechno.com', 2, 7.6),
('jauffrey@stanredtax.com', 1, 2.3),
('jauffrey@yearin.com', 3, 1.2),
('jbarfield@hottechi.com', 1, 2.9),
('jbenimadho@condax.com', 2, 1.7),
('jbenimadho@condax.com', 4, 1.5),
('jbenimadho@condax.com', 7, 2.4),
('jbenimadho@konmatfix.com', 1, 1.9),
('jbennick@donquadtech.com', 1, 3.6),
('jbennick@donquadtech.com', 3, 1.9),
('jbennick@donquadtech.com', 6, 1.8),
('jbennick@stanredtax.com', 4, 1.0),
('jbevelacqua@dalttechnology.com', 2, 2.0),
('jbilden@fasehatice.com', 9, 1.5),
('jbitsuie@ganjaflex.com', 2, 7.0),
('jbitsuie@ganjaflex.com', 3, 1.0),
('jbitsuie@zumgoity.com', 1, 8.3),
('jbitsuie@zumgoity.com', 2, 5.1),
('jblunk@dalttechnology.com', 4, 1.0),
('jblunk@iselectrics.com', 1, 4.7),
('jblunk@iselectrics.com', 3, 4.0),
('jboord@j-texon.com', 1, 1.5),
('jborgman@statholdings.com', 3, 1.9),
('jboulter@betasoloin.com', 4, 9.2),
('jbriddick@toughzap.com', 1, 1.6),
('jbubash@iselectrics.com', 1, 8.9),
('jbubash@iselectrics.com', 2, 6.5),
('jcaldarera@plussunin.com', 1, 1.5),
